gene,noFMT_2_ileum
gene_3578576,71
gene_3622493,71
gene_4390192,71
gene_3959456,71
gene_4382125,71
gene_4225353,71
gene_3017740,71
gene_3814247,71
gene_3395479,71
gene_3625924,71
gene_3420991,71
gene_3911352,71
gene_3736669,71
gene_4398430,71
gene_3469929,71
gene_4351894,71
gene_3726121,71
gene_4589340,71
gene_4248212,71
gene_4148259,71
gene_3782690,71
gene_4372907,71
gene_3641544,71
gene_4137615,71
gene_4490226,71
gene_3452107,71
gene_4635628,71
gene_4170199,71
gene_4577231,71
gene_2931907,71
gene_4400153,71
gene_4080112,71
gene_1689849,71
gene_2968324,71
gene_3047286,71
gene_4628188,71
gene_4300969,71
gene_4086648,71
gene_2801093,71
gene_4437179,71
gene_4495204,71
gene_4401527,71
gene_4021229,71
gene_2908802,71
gene_3529169,71
gene_2920852,71
gene_3473415,71
gene_4083817,71
gene_3098106,71
gene_3936835,71
gene_2682363,71
gene_3987779,71
gene_4624651,71
gene_3957327,71
gene_4501621,71
gene_3977840,71
gene_2941895,71
gene_3299736,71
gene_3852190,71
gene_2248241,71
gene_4147303,71
gene_4140260,71
gene_4430481,71
gene_2835052,71
gene_4056747,71
gene_3392844,71
gene_4146760,70
gene_3721654,70
gene_1454871,70
gene_3744016,70
gene_4581836,70
gene_4612067,70
gene_3483498,70
gene_3116280,70
gene_2929890,70
gene_3739071,70
gene_3021689,70
gene_2322632,70
gene_3016963,70
gene_3798987,70
gene_4477833,70
gene_4145079,70
gene_4406213,70
gene_4422451,70
gene_4301859,70
gene_4340841,70
gene_3466876,70
gene_2015040,70
gene_4143237,70
gene_4062411,70
gene_3320437,70
gene_3431861,70
gene_4438136,70
gene_3985071,70
gene_4340334,70
gene_4606428,70
gene_4236216,70
gene_3675560,70
gene_2679854,70
gene_3075576,70
gene_4330997,70
gene_4578957,70
gene_3025272,70
gene_4315561,70
gene_4285426,70
gene_4229695,70
gene_2681991,70
gene_3582783,70
gene_4089287,70
gene_4028968,70
gene_3670396,70
gene_3192630,70
gene_4010729,70
gene_3898094,70
gene_4610560,70
gene_3475394,70
gene_4083602,70
gene_2778040,70
gene_3855579,70
gene_4478366,70
gene_2647474,70
gene_3893359,70
gene_4472889,70
gene_4148336,70
gene_3815274,70
gene_4082047,70
gene_4339309,70
gene_4574830,70
gene_3629606,70
S-Fe14_GL0001373,70
gene_4447500,70
gene_3537382,70
gene_2950724,70
gene_3595926,70
gene_3985739,70
gene_2920551,70
gene_3892314,70
gene_3559610,70
gene_3987885,70
gene_4008729,70
gene_3696243,70
gene_3971766,70
gene_3381109,70
gene_4325754,70
gene_4336363,70
gene_4215123,70
gene_2480204,70
gene_3462352,70
gene_4289734,70
gene_4506986,70
gene_3856802,70
gene_4224951,70
gene_4114009,70
gene_4567420,70
gene_4171113,70
gene_2864993,70
gene_3837973,70
gene_2071646,70
gene_4633394,70
gene_3696716,70
gene_3664227,70
gene_2164062,70
gene_3867803,70
gene_3792493,70
gene_4082180,70
gene_3746163,69
gene_4290450,69
gene_3966360,69
gene_4135872,69
gene_2200603,69
gene_3138773,69
gene_3491167,69
gene_3866632,69
gene_3598354,69
gene_4315632,69
gene_4408109,69
gene_4258736,69
gene_4036453,69
gene_4318013,69
gene_3061221,69
gene_4408156,69
gene_4451960,69
gene_4269184,69
gene_3753293,69
gene_3586812,69
gene_4130459,69
gene_3475470,69
gene_2687295,69
gene_2892775,69
gene_4268785,69
gene_4062216,69
gene_3858161,69
gene_3533509,69
gene_3975800,69
gene_4290689,69
gene_4347327,69
gene_2723034,69
gene_4366317,69
gene_3962510,69
gene_3888001,69
gene_3108661,69
gene_3796436,69
gene_3524065,69
gene_3185683,69
gene_4575329,69
gene_4135634,69
gene_3215529,69
gene_3888470,69
gene_3110643,69
gene_4071798,69
gene_4148195,69
gene_3014711,69
gene_4593323,69
gene_3746404,69
gene_4113439,69
gene_3281510,69
gene_3795231,69
gene_3038766,69
gene_3616953,69
gene_4540392,69
gene_2892032,69
gene_3526905,69
gene_4037309,69
gene_4501025,69
gene_3938333,69
gene_4385932,69
gene_4057780,69
gene_3269422,69
gene_4267125,69
gene_3152776,69
gene_3334710,69
gene_3959549,69
gene_3810237,69
gene_2390223,69
gene_2836168,69
gene_4366975,69
gene_3803986,69
gene_3171787,69
gene_3937072,69
gene_3833032,69
gene_4354282,69
gene_4178137,69
gene_3287117,69
gene_3726703,69
gene_3190367,69
gene_3172016,69
gene_2547470,69
gene_3964578,69
gene_4274186,69
gene_3511378,69
gene_3042813,69
gene_3399916,69
gene_3593151,69
gene_3296322,69
gene_4553465,69
gene_3068429,69
gene_3838214,69
gene_4169799,69
gene_4009278,69
gene_3649452,69
gene_3055856,69
gene_3787994,69
gene_4117845,69
gene_4411172,69
gene_4365033,69
gene_3866628,69
gene_4237214,69
gene_3331194,69
gene_2121509,69
gene_4366892,69
gene_3942303,69
gene_2467325,69
gene_3470689,69
gene_4245869,69
gene_3270224,69
gene_4001657,69
gene_2781908,69
gene_4561978,68
gene_4054188,68
gene_3326942,68
gene_3632889,68
gene_4100180,68
gene_4096689,68
gene_3136264,68
gene_4617292,68
gene_2862369,68
gene_3575391,68
gene_3374727,68
gene_3105757,68
gene_3733469,68
gene_4127643,68
gene_2819461,68
gene_4288404,68
gene_2281161,68
gene_4396790,68
gene_4155031,68
gene_3942902,68
gene_4113791,68
gene_4474439,68
gene_4085770,68
gene_3237165,68
gene_3216828,68
gene_4620065,68
gene_2111928,68
gene_4558386,68
gene_4330934,68
gene_2310368,68
gene_3900926,68
gene_3105007,68
gene_3398200,68
gene_3153776,68
gene_4355732,68
gene_1810899,68
gene_4028730,68
gene_4618540,68
gene_4382110,68
gene_2558329,68
gene_3732438,68
gene_4156184,68
gene_3300951,68
gene_4141036,68
gene_4214243,68
gene_3921330,68
gene_4461615,68
gene_4214736,68
gene_4265599,68
gene_4116880,68
gene_2969639,68
gene_3861359,68
gene_4397981,68
gene_4466043,68
gene_2547207,68
gene_3358376,68
gene_3413724,68
gene_4082820,68
gene_4219565,68
gene_4558468,68
gene_3494954,68
gene_4202789,68
gene_4544813,68
gene_3515322,68
gene_3364477,68
gene_4080909,68
gene_4419418,68
gene_3064483,68
gene_3812264,68
gene_3830158,68
gene_3543299,68
gene_3091525,68
gene_3796308,68
gene_4473180,68
gene_3111050,68
gene_4384752,68
gene_4198267,68
gene_3221540,68
gene_4409968,68
gene_1859233,68
gene_3425337,68
gene_3176525,68
gene_4092526,68
gene_2618376,68
gene_3381498,68
gene_3146505,68
gene_4082698,68
gene_4406824,68
gene_3700346,68
gene_3776871,68
gene_2913306,68
gene_4389072,68
gene_4285614,68
gene_3674524,68
gene_4307707,68
gene_3300429,68
gene_3543411,68
gene_3679088,68
gene_4490835,67
gene_4166332,67
gene_4609497,67
gene_3790208,67
gene_4385240,67
gene_4004106,67
gene_3860051,67
gene_3846639,67
gene_2658419,67
gene_3598706,67
gene_4243138,67
gene_4474672,67
4-8_GL0106806,67
gene_4307282,67
gene_4104662,67
gene_3617043,67
gene_4249666,67
gene_3878217,67
gene_3649594,67
gene_4498140,67
gene_3521100,67
gene_3248553,67
gene_3241074,67
gene_2916947,67
gene_4094879,67
gene_3855697,67
gene_3956228,67
gene_4398767,67
gene_2865498,67
gene_3731756,67
gene_4587949,67
gene_4408819,67
gene_4061459,67
gene_4637597,67
gene_4328887,67
gene_2901538,67
gene_2713182,67
gene_4456280,67
gene_3865307,67
gene_4083465,67
gene_4557689,67
gene_3501594,67
gene_2947796,67
gene_4202145,67
gene_4509503,67
gene_3263069,67
gene_4542493,67
gene_2134450,67
gene_4503976,67
gene_3792702,67
gene_2045395,67
gene_3392842,67
gene_2870566,67
gene_4381049,67
gene_4445886,67
gene_3881119,67
gene_4035502,67
gene_4142573,67
gene_3857731,67
gene_3700387,67
gene_3288161,67
gene_4051492,67
gene_3912895,67
gene_2618528,67
gene_3134653,67
gene_3752018,67
gene_3009401,67
gene_2812744,67
gene_2682275,67
gene_4129458,67
gene_4164438,67
gene_3788411,67
gene_2282921,67
gene_4528453,67
gene_3936975,67
gene_3415026,67
gene_3929430,67
gene_2825525,67
gene_3655574,67
gene_4054342,67
gene_2868919,67
gene_2621490,67
gene_3501829,67
gene_3419689,67
gene_3757547,67
gene_3519214,67
gene_3863248,67
gene_3703783,67
gene_3441556,67
gene_3721477,67
gene_3363043,67
gene_4537671,67
gene_4296859,67
gene_2724244,67
gene_3804063,67
gene_3401651,67
gene_3089137,67
gene_3711313,67
gene_3712025,67
gene_3782090,67
gene_3375289,67
gene_4049706,67
gene_4213797,67
gene_4417447,67
gene_4514030,67
gene_3943088,67
gene_3956448,67
gene_3047284,67
gene_3251169,67
gene_4058568,67
gene_3166451,67
gene_3891935,67
gene_4509610,67
gene_4586577,67
gene_3095570,67
gene_4495714,67
gene_4386687,67
gene_4222651,66
gene_3806856,66
gene_4444176,66
gene_4404507,66
gene_2245378,66
gene_3303656,66
gene_3989924,66
gene_3601550,66
gene_2469798,66
gene_1400313,66
gene_4378164,66
gene_4090423,66
gene_4578506,66
gene_3481851,66
gene_4259138,66
gene_4118663,66
gene_4009029,66
gene_3922178,66
gene_3753516,66
gene_4405471,66
gene_2500971,66
gene_2309505,66
gene_3138692,66
gene_2495590,66
gene_3969827,66
gene_3011700,66
gene_2966427,66
gene_4617907,66
gene_3330442,66
gene_2475980,66
gene_4395980,66
gene_4376087,66
gene_3666485,66
gene_3474406,66
gene_4598548,66
gene_3151206,66
gene_4103559,66
gene_4057471,66
gene_3213414,66
gene_4247489,66
gene_3095208,66
gene_4090407,66
gene_4209694,66
gene_4084291,66
gene_4243537,66
gene_2454605,66
gene_2755039,66
gene_3064336,66
gene_3383862,66
gene_3661978,66
gene_3917663,66
gene_4160847,66
gene_4145602,66
gene_4400886,66
gene_3897243,66
gene_3788998,66
gene_3668660,66
gene_3598559,66
gene_3671613,66
gene_4299672,66
gene_4459538,66
gene_3049764,66
gene_4490549,66
gene_3763239,66
gene_3562241,66
gene_3375783,66
gene_4045734,66
gene_2920040,66
gene_2047371,66
gene_3520316,66
gene_4520891,66
gene_3815291,66
gene_3360942,66
gene_4482076,66
gene_4485304,66
gene_3207069,66
gene_4057381,66
gene_3612132,66
gene_4467884,66
gene_3253438,66
gene_3102257,66
gene_2690499,66
gene_2797129,66
gene_3500366,66
gene_3691260,66
gene_3244202,66
gene_3497352,66
gene_4183623,66
gene_3585333,66
gene_2455790,66
gene_4209522,66
gene_4385705,66
gene_4508815,66
gene_3500732,66
gene_4344918,66
gene_3514702,66
gene_3390528,66
gene_3232768,66
gene_4356374,66
gene_3957188,66
gene_4099705,66
gene_4157071,66
gene_3665963,66
gene_4092824,66
gene_3617946,66
gene_2594368,66
gene_4160017,66
gene_3499832,66
gene_3542399,66
gene_4157516,66
gene_4305150,66
gene_3140189,66
gene_3004594,66
gene_4549448,66
gene_3198194,66
gene_3674490,66
gene_4429379,66
gene_2186516,66
gene_4576720,66
gene_3957961,66
gene_2746889,66
gene_3270522,66
gene_4529054,65
gene_4447797,65
gene_3266288,65
gene_4243243,65
gene_4575370,65
gene_2747219,65
gene_3259134,65
gene_3844074,65
gene_4528965,65
gene_4370923,65
gene_3443473,65
gene_3420001,65
gene_4561051,65
gene_3311994,65
gene_3886448,65
gene_3288393,65
gene_3914514,65
gene_3426180,65
gene_3719763,65
gene_3497747,65
gene_3624956,65
gene_4456863,65
gene_4095198,65
gene_3376262,65
gene_4629779,65
gene_2796219,65
gene_3442943,65
gene_4009215,65
gene_4098641,65
gene_3665222,65
gene_3283147,65
gene_4288153,65
gene_3960949,65
gene_4248289,65
gene_2757855,65
gene_3998601,65
gene_3963791,65
gene_3684583,65
gene_4387228,65
gene_3485246,65
gene_4320414,65
gene_4580486,65
gene_3433975,65
gene_3779338,65
gene_1607200,65
gene_3334338,65
gene_2909697,65
gene_3222894,65
gene_3161328,65
gene_4598108,65
gene_2795328,65
gene_3779941,65
gene_4282348,65
gene_2996682,65
gene_4574967,65
gene_2967884,65
gene_2868454,65
gene_3707051,65
gene_3510955,65
gene_4389500,65
gene_4639162,65
gene_3006095,65
gene_3150258,65
gene_3994763,65
gene_4047839,65
gene_3397628,65
gene_4451575,65
gene_4371264,65
gene_4333179,65
gene_4193199,65
gene_3426651,65
gene_3850596,65
gene_3363163,65
gene_3546552,65
gene_3806868,65
gene_2969134,65
gene_3782923,65
gene_2868918,65
gene_4100331,65
gene_4227487,65
gene_3819231,65
gene_2737075,65
gene_4138956,65
gene_3461236,65
gene_4285266,65
gene_2596394,65
gene_3460247,65
gene_3765933,65
gene_4601648,65
gene_2961482,65
gene_3056444,65
gene_4611084,65
gene_4616757,65
gene_3919195,65
gene_3243516,65
gene_4170263,65
gene_3542313,65
gene_3804121,65
gene_2123083,64
gene_3883919,64
gene_4255255,64
gene_3476333,64
gene_4523924,64
gene_3987596,64
gene_3593860,64
gene_3474925,64
gene_4276943,64
gene_3083004,64
gene_4489931,64
gene_3247686,64
gene_2798176,64
gene_4284110,64
gene_3985791,64
gene_4305593,64
gene_2774620,64
gene_3582840,64
gene_2266352,64
gene_3577478,64
gene_3972333,64
gene_3704261,64
gene_3073650,64
gene_3604194,64
gene_3037334,64
gene_3339789,64
gene_2851435,64
gene_3673914,64
gene_4443879,64
gene_3288084,64
gene_2865111,64
gene_2418064,64
gene_2232658,64
gene_3846790,64
gene_4574288,64
gene_3736020,64
gene_3832126,64
gene_1970702,64
gene_4636799,64
gene_4053729,64
gene_4091886,64
gene_3160243,64
gene_2342700,64
gene_4549284,64
gene_4539515,64
gene_3378321,64
gene_3874632,64
gene_3382677,64
gene_3883400,64
gene_2598424,64
gene_3116487,64
gene_3693986,64
gene_3937606,64
gene_2427691,64
gene_4220033,64
gene_4500338,64
gene_3841655,64
gene_3639907,64
gene_3759517,64
gene_4047087,64
gene_3842656,64
gene_4336916,64
gene_3137625,64
gene_2423425,64
gene_4282359,64
gene_4167068,64
gene_4003498,64
gene_3973604,64
gene_3733043,64
gene_2600329,64
gene_4097255,64
gene_3875001,64
gene_3486137,64
gene_4068907,64
gene_2808271,64
gene_4509965,64
gene_3700345,64
gene_2676267,64
gene_3956972,64
gene_3382825,64
gene_4447845,64
gene_4612089,64
gene_4492383,64
gene_3782151,64
gene_4032791,64
gene_4069849,64
gene_3732671,64
gene_2670088,64
gene_3895947,64
gene_4339364,64
gene_3235354,64
gene_3746583,64
gene_4376496,64
gene_3071109,64
gene_3966661,64
gene_3382277,64
gene_4398795,64
gene_3645798,64
gene_3219772,64
gene_3685232,64
gene_3671966,64
gene_3025771,64
gene_3987890,64
gene_4026264,64
gene_4275340,64
gene_4451452,64
gene_3014201,64
gene_3573205,64
gene_3422444,64
gene_4225668,64
gene_3962755,64
gene_4251189,64
gene_4230122,64
gene_4626182,63
gene_3519840,63
gene_3860609,63
gene_3530216,63
gene_2669838,63
gene_4176736,63
gene_4010526,63
gene_4340563,63
gene_3283875,63
S-Fe9_GL0001618,63
gene_3364256,63
gene_4305779,63
gene_3002094,63
gene_4086488,63
gene_4354608,63
gene_4406789,63
gene_3826206,63
gene_3709014,63
gene_3091338,63
gene_3594130,63
gene_4243864,63
gene_2693524,63
gene_3315029,63
gene_4326914,63
gene_3566354,63
gene_3335688,63
gene_4432523,63
gene_2236126,63
gene_3767622,63
gene_3959282,63
gene_2917349,63
gene_3169195,63
gene_4595034,63
gene_4093772,63
gene_2680520,63
gene_4385769,63
gene_4302257,63
gene_3120218,63
gene_3931571,63
gene_3242463,63
gene_3140111,63
gene_3554530,63
gene_3411086,63
gene_3470107,63
gene_4365484,63
gene_4533206,63
gene_2850043,63
gene_2972383,63
gene_4406377,63
gene_1673196,63
gene_4281767,63
gene_3919193,63
gene_3728685,63
gene_3657202,63
gene_3928043,63
gene_3461439,63
gene_2687884,63
gene_2479956,63
gene_4630267,63
gene_4413453,63
gene_4419905,63
gene_3165623,63
gene_4062241,63
gene_2946350,63
gene_2714124,63
gene_3908932,63
gene_3554910,63
gene_4486998,63
gene_3434218,63
gene_4535328,63
gene_4632266,63
gene_4617265,63
gene_4125554,63
gene_3703627,63
gene_3760263,63
gene_4485328,63
gene_4139372,63
gene_4554195,63
gene_3992518,63
gene_3075723,63
gene_1911659,63
gene_3311262,63
gene_4197443,63
gene_4141278,63
gene_2456701,63
gene_3279511,63
gene_2454606,63
gene_3751914,63
gene_3634208,63
gene_3305675,63
gene_2432538,63
gene_3976321,63
gene_3999779,63
gene_3045329,63
gene_3758615,63
gene_4490466,63
gene_4605333,63
gene_3393189,63
gene_3407006,63
gene_4461140,63
gene_2661322,63
gene_4338598,63
gene_4378105,63
gene_3753856,63
gene_3027984,63
gene_3882365,63
gene_3413626,63
gene_4395115,63
gene_4201441,63
gene_2286049,63
gene_4084001,62
gene_3734922,62
gene_3547935,62
gene_4123618,62
gene_4266233,62
gene_4444177,62
gene_3627654,62
gene_3815934,62
gene_3023084,62
gene_3157453,62
gene_4631888,62
gene_4329132,62
gene_3777769,62
gene_3830897,62
gene_4469820,62
gene_2326518,62
gene_4080171,62
gene_4290449,62
gene_3550181,62
gene_2980593,62
gene_4265959,62
gene_3259413,62
gene_4063954,62
gene_4079283,62
gene_3133168,62
gene_3779269,62
gene_3478958,62
gene_4318217,62
gene_1696021,62
gene_3548039,62
gene_3870379,62
gene_2707948,62
gene_3815814,62
gene_2651539,62
gene_3972816,62
gene_2855527,62
gene_3041485,62
gene_3760820,62
gene_3524981,62
gene_4506483,62
gene_4544481,62
gene_4167592,62
gene_2166858,62
gene_3363947,62
gene_4113607,62
gene_4231694,62
gene_4511307,62
gene_4621789,62
gene_3770826,62
gene_3814914,62
gene_4213217,62
gene_2031177,62
gene_4565555,62
gene_3568241,62
gene_3319847,62
gene_3578669,62
gene_4306016,62
gene_4526359,62
gene_4435564,62
gene_4443335,62
gene_4024628,62
gene_3681390,62
gene_3896188,62
gene_3916067,62
gene_4389481,62
gene_3279163,62
gene_4453676,62
5-1_GL0019758,62
gene_4447405,62
gene_4079261,62
gene_3503734,62
gene_3481320,62
gene_3991561,62
gene_2914571,62
gene_3087496,62
gene_3665300,62
gene_4569294,62
gene_3761124,62
gene_4465465,62
gene_3775980,62
gene_3367816,62
gene_4292326,62
gene_4527125,62
gene_1990940,62
gene_2691110,62
gene_3222448,62
gene_3033874,62
gene_3785027,62
gene_4284277,62
gene_2678364,62
gene_3513860,62
gene_4227091,62
gene_4127846,62
gene_3304065,62
gene_3370337,62
gene_4601741,62
gene_3174802,62
gene_4590779,62
gene_4471178,62
gene_2887235,62
gene_3435686,62
gene_3912238,62
gene_2459776,62
gene_4335722,62
gene_3116288,62
gene_4000183,62
gene_3765088,62
gene_3379345,62
gene_3300277,62
gene_3568569,62
gene_4054610,62
gene_4441866,62
gene_3552144,62
gene_2406698,62
gene_3075795,62
gene_3869569,62
gene_3802989,62
gene_3534156,62
gene_4311401,62
gene_4634274,62
gene_4096999,62
gene_4037500,62
gene_4481387,62
gene_3851311,62
gene_4174586,62
gene_4037306,62
gene_2921923,62
gene_2966941,62
gene_4562912,62
gene_4443458,62
gene_3395502,62
gene_4491921,62
gene_2349299,61
gene_3220641,61
gene_3734374,61
gene_4025908,61
gene_3473384,61
gene_2563494,61
gene_3010111,61
gene_3905466,61
gene_3719866,61
gene_4416174,61
gene_3406152,61
gene_3872460,61
gene_3602369,61
gene_3257721,61
gene_3132676,61
gene_4527309,61
gene_2779187,61
gene_3916170,61
gene_4257849,61
gene_4034544,61
gene_4122700,61
gene_3389275,61
gene_4220739,61
gene_4069055,61
gene_3342787,61
gene_3184071,61
gene_2033800,61
gene_4535678,61
gene_3928612,61
gene_3639124,61
gene_4422917,61
gene_4544905,61
gene_2723399,61
gene_3804184,61
gene_4630016,61
gene_4481962,61
gene_3421063,61
gene_4560916,61
gene_2159834,61
gene_4490953,61
gene_1796839,61
gene_4490853,61
gene_4117492,61
gene_3276364,61
gene_2218661,61
gene_2904525,61
gene_4037077,61
gene_4576526,61
gene_4154327,61
gene_4330563,61
gene_3721770,61
gene_2639008,61
gene_3983226,61
gene_2512299,61
gene_2861347,61
gene_3239954,61
gene_4028729,61
gene_4318888,61
gene_3503352,61
gene_4244724,61
gene_2840192,61
gene_4274126,61
gene_4539624,61
gene_4363686,61
gene_4565433,61
gene_4049340,61
gene_4426002,61
gene_2887008,61
gene_3478702,61
gene_2449242,61
gene_1751608,61
gene_4426060,61
gene_3870421,61
gene_4116590,61
gene_4596962,61
gene_3204872,61
gene_2689250,61
gene_3646398,61
gene_2595536,61
gene_4372776,61
gene_4060237,61
gene_3913208,61
gene_4472618,61
gene_4304363,61
gene_2858257,61
gene_3284013,61
gene_3668497,61
gene_2665905,61
gene_2408905,61
gene_2991119,61
gene_4476202,61
gene_4514693,61
gene_4317269,61
gene_4483387,61
gene_4634933,61
gene_3392869,61
gene_4240041,61
gene_2087231,61
gene_3944218,61
gene_3597290,61
gene_3858699,61
gene_4480638,61
gene_3712306,61
gene_4063952,61
gene_3616673,61
gene_4034512,61
gene_3456742,61
gene_4354944,61
gene_2491235,61
gene_3053402,61
gene_3903612,61
gene_3377246,61
gene_4242869,61
gene_2560483,61
gene_4303005,61
gene_4287512,61
gene_3677005,61
gene_3757706,61
gene_3178140,61
gene_2636948,61
gene_2268213,61
gene_4582812,61
gene_4470360,61
gene_4632993,61
gene_3998415,61
gene_4214152,61
gene_3803765,61
gene_3895318,61
gene_4032868,61
gene_4179148,61
gene_2535415,60
gene_4360014,60
gene_4540147,60
gene_4496283,60
gene_3929872,60
gene_2439009,60
gene_4489433,60
gene_3355250,60
gene_2809737,60
gene_3943313,60
gene_2987583,60
gene_3504349,60
gene_2974085,60
gene_2416770,60
gene_3308670,60
gene_3744796,60
gene_4612506,60
gene_4379586,60
gene_3306253,60
gene_3500696,60
gene_2907087,60
gene_3634582,60
gene_4394830,60
gene_3007402,60
gene_3887817,60
gene_3396566,60
gene_3671252,60
gene_3724201,60
gene_3224344,60
gene_3816101,60
gene_3699424,60
gene_3618138,60
gene_3181438,60
gene_3691614,60
gene_3872015,60
gene_3917395,60
gene_4346360,60
gene_2435575,60
gene_3058792,60
gene_2789108,60
gene_2196574,60
gene_3773972,60
gene_3510390,60
gene_3872747,60
gene_4478912,60
gene_4055622,60
gene_2479162,60
gene_3163039,60
gene_4163779,60
gene_3143730,60
gene_3013082,60
gene_4481856,60
gene_3538215,60
gene_4102790,60
gene_4184305,60
gene_4126684,60
gene_2419216,60
gene_3767871,60
gene_4508718,60
gene_4377907,60
gene_4536742,60
gene_4489982,60
gene_3669942,60
gene_3895619,60
gene_3510179,60
gene_2889106,60
